date,rate
2015-06-30,0.6356499791145325
2015-07-31,0.6408500075340271
2015-08-31,0.6485900282859802
2015-09-30,0.6597200036048889
2015-10-31,0.6481299996376038
2015-11-30,0.6649399995803833
2015-12-31,0.6747999787330627
2016-01-31,0.7019500136375427
2016-02-29,0.7214000225067139
2016-03-31,0.6956999897956848
2016-04-30,0.6841300129890442
2016-05-31,0.6832900047302246
2016-06-30,0.7426199913024902
2016-07-31,0.7566400170326233
2016-08-31,0.7638999819755554
2016-09-30,0.771399974822998
2016-10-31,0.8185999989509583
2016-11-30,0.8004999756813049
2016-12-31,0.8103700280189514
2017-01-31,0.800000011920929
2017-02-28,0.8039000034332275
2017-03-31,0.8013799786567688
2017-04-30,0.7732999920845032
2017-05-31,0.7807000279426575
2017-06-30,0.7685700058937073
2017-07-31,0.7607499957084656
2017-08-31,0.7739599943161011
2017-09-30,0.7464500069618225
2017-10-31,0.7568600177764893
2017-11-30,0.7453100085258484
2017-12-31,0.7398599982261658
2018-01-31,0.7064200043678284
2018-02-28,0.7191100120544434
2018-03-31,0.7134199738502502
2018-04-30,0.7261599898338318
2018-05-31,0.752810001373291
2018-06-30,0.7570000290870667
2018-07-31,0.7613000273704529
2018-08-31,0.7685800194740295
2018-09-30,0.7674000263214111
2018-10-31,0.7868499755859375
2018-11-30,0.7821999788284302
2018-12-31,0.7878000140190125
2019-01-31,0.7623599767684937
2019-02-28,0.7508500218391418
2019-03-31,0.7665799856185913
2019-04-30,0.7732499837875366
2019-05-31,0.7930399775505066
2019-06-30,0.7876499891281128
2019-07-31,0.8222600221633911
2019-08-31,0.8224400281906128
2019-09-30,0.8134599924087524
2019-10-31,0.7750899791717529
2019-11-30,0.7733950018882751
2019-12-31,0.7626000046730042
2020-01-31,0.7639999985694885
2020-02-29,0.7801290154457092
2020-03-31,0.8083000183105469
2020-04-30,0.801829993724823
2020-05-31,0.8100450038909912
2020-06-30,0.812309980392456
2020-07-31,0.7623199820518494
2020-08-31,0.7487000226974487
2020-09-30,0.777209997177124
2020-10-31,0.7722600102424622
2020-11-30,0.7500799894332886
2020-12-31,0.7336400151252747
2021-01-31,0.7296069860458374
2021-02-28,0.7178750038146973
2021-03-31,0.7274500131607056
2021-04-30,0.71670001745224
2021-05-31,0.7052000164985657
2021-06-30,0.7224000096321106
2021-07-31,0.7192170023918152
2021-08-31,0.7267199754714966
2021-09-30,0.7447999715805054
2021-10-31,0.730459988117218
2021-11-30,0.7510300278663635
2021-12-31,0.7408300042152405
2022-01-31,0.7460799813270569
2022-02-28,0.747759997844696
2022-03-31,0.7610999941825867
2022-04-30,0.7952290177345276
2022-05-31,0.7907000184059143
2022-06-30,0.8242800235748291
2022-07-31,0.8210179805755615
2022-08-31,0.8576499819755554
2022-09-30,0.8952999711036682
2022-10-31,0.8623700141906738
2022-11-30,0.8370400071144104
2022-12-31,0.8265150189399719
2023-01-31,0.8094800114631653
2023-02-28,0.8290799856185913
2023-03-31,0.8072800040245056
2023-04-30,0.7951650023460388
2023-05-31,0.805679976940155
2023-06-30,0.7927299737930298
2023-07-31,0.777970016002655
2023-08-31,0.786670982837677
2023-09-30,0.819471001625061
2023-10-31,0.8219799995422363
2023-11-30,0.7876250147819519
2023-12-31,0.7848680019378662
2024-01-31,0.7876799702644348
2024-02-29,0.7896999716758728
2024-03-31,0.791953980922699
2024-04-30,0.7961900234222412
2024-05-31,0.7855200171470642
2024-06-30,0.7905139923095703
2024-07-31,0.7789999842643738
2024-08-31,0.761614978313446
2024-09-30,0.7472000122070312
2024-10-31,0.7716299891471863
2024-11-30,0.7853609919548035
2024-12-31,0.7968699932098389
2025-01-31,0.8048999905586243
2025-02-28,0.793720006942749
2025-03-31,0.7728999853134155
2025-04-30,0.7456679940223694
2025-05-31,0.7427759766578674
2025-06-30,0.728879988193512
2025-07-31,0.7542799711227417
2025-08-31,0.7527289986610413
2025-09-30,0.7441999912261963
2025-10-31,0.7599300146102905
2025-11-30,0.7545459866523743
2025-12-31,0.7425450086593628
2026-01-31,0.7302470207214355
2026-02-28,0.7412099838256836
2026-03-31,0.7591400146484375
2026-04-30,0.741366982460022
2026-05-31,0.7351499795913696
2026-05-31,0.7374699711799622
