date,rate
2017-07-31,1.2461400032043457
2017-08-31,1.2627400159835815
2017-09-30,1.2405250072479248
2017-10-31,1.2824300527572632
2017-11-30,1.2862000465393066
2017-12-31,1.2569999694824219
2018-01-31,1.2336100339889526
2018-02-28,1.277109980583191
2018-03-31,1.2908999919891357
2018-04-30,1.2839800119400024
2018-05-31,1.2893099784851074
2018-06-30,1.3255200386047363
2018-07-31,1.3028000593185425
2018-08-31,1.2985899448394775
2018-09-30,1.2914999723434448
2018-10-31,1.311400055885315
2018-11-30,1.3274999856948853
2018-12-31,1.3622000217437744
2019-01-31,1.3141000270843506
2019-02-28,1.3144999742507935
2019-03-31,1.3346999883651733
2019-04-30,1.3454699516296387
2019-05-31,1.352489948272705
2019-06-30,1.3094300031661987
2019-07-31,1.3147599697113037
2019-08-31,1.3280999660491943
2019-09-30,1.3235000371932983
2019-10-31,1.316540002822876
2019-11-30,1.327139973640442
2019-12-31,1.3060599565505981
2020-01-31,1.3211300373077393
2020-02-29,1.3358500003814697
2020-03-31,1.417870044708252
2020-04-30,1.38742995262146
2020-05-31,1.3749699592590332
2020-06-30,1.3656599521636963
2020-07-31,1.3412799835205078
2020-08-31,1.3080300092697144
2020-09-30,1.338379979133606
2020-10-31,1.331529974937439
2020-11-30,1.298259973526001
2020-12-31,1.2750699520111084
2021-01-31,1.2776000499725342
2021-02-28,1.2738699913024902
2021-03-31,1.2620799541473389
2021-04-30,1.227620005607605
2021-05-31,1.2077800035476685
2021-06-30,1.2396199703216553
2021-07-31,1.2435200214385986
2021-08-31,1.260890007019043
2021-09-30,1.27538001537323
2021-10-31,1.2386000156402588
2021-11-30,1.273800015449524
2021-12-31,1.274440050125122
2022-01-31,1.2759100198745728
2022-02-28,1.2755199670791626
2022-03-31,1.24822998046875
2022-04-30,1.2746399641036987
2022-05-31,1.2655199766159058
2022-06-30,1.2883299589157104
2022-07-31,1.2777700424194336
2022-08-31,1.3089499473571777
2022-09-30,1.3674499988555908
2022-10-31,1.3608100414276123
2022-11-30,1.3583600521087646
2022-12-31,1.356600046157837
2023-01-31,1.338379979133606
2023-02-28,1.3573999404907227
2023-03-31,1.3521900177001953
2023-04-30,1.3650000095367432
2023-05-31,1.359969973564148
2023-06-30,1.3250000476837158
2023-07-31,1.3250999450683594
2023-08-31,1.3535300493240356
2023-09-30,1.3588000535964966
2023-10-31,1.3828599452972412
2023-11-30,1.3590199947357178
2023-12-31,1.3260999917984009
2024-01-31,1.3401700258255005
2024-02-29,1.3577500581741333
2024-03-31,1.3538999557495117
2024-04-30,1.36667001247406
2024-05-31,1.3683300018310547
2024-06-30,1.3691999912261963
2024-07-31,1.3849600553512573
2024-08-31,1.3492000102996826
2024-09-30,1.3508800268173218
2024-10-31,1.3907999992370605
2024-11-30,1.4013999700546265
2024-12-31,1.434980034828186
2025-01-31,1.4493000507354736
2025-02-28,1.444350004196167
2025-03-31,1.4309099912643433
2025-04-30,1.382680058479309
2025-05-31,1.373900055885315
2025-06-30,1.3681399822235107
2025-07-31,1.3825199604034424
2025-08-31,1.3741999864578247
2025-09-30,1.3916200399398804
2025-10-31,1.398110032081604
2025-11-30,1.3982000350952148
2025-12-31,1.3694700002670288
2026-01-31,1.3622000217437744
2026-02-28,1.3675800561904907
2026-03-31,1.3928300142288208
2026-04-30,1.3671300411224365
2026-05-31,1.3579599857330322
2026-05-31,1.3603899478912354
